ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath,Intensity_MedianIntensity_GFP,Intensity_MedianIntensity_GFP_aftermath
318,6,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.639216237701476,0.0,0.030042527274674637,0.0,0.027450980618596077,0.0
318,7,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,87.85098269674927,2.7024219939485192,0.0494378068073997,0.0015207777118449743,0.03921568766236305,0.0
318,8,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,54.86666807439178,1.5490195006132126,0.05132522738483796,0.0014490360155408912,0.03921568766236305,0.0
318,9,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.600000771693885,0.10611302219331264,0.03553421461187741,0.00012738658126448097,0.027450980618596077,0.0
318,10,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,389.1176529088989,278.7600894924253,0.2430466289249837,0.17411623328696146,0.09803921729326248,0.0
318,11,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,48.51764832250774,1.5501729268580675,0.05085707371332048,0.0016249192105430477,0.03921568766236305,0.0
318,12,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,49.364707176573575,0.10841982811689377,0.037654238883732705,8.270009772455665e-05,0.027450980618596077,0.0
318,13,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,64.01960957236588,3.164936357177794,0.05001531997841084,0.0024726065290451515,0.03921568766236305,0.0
318,14,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,48.26666796486825,0.8835062887519598,0.04609996940293051,0.0008438455479961412,0.03921568766236305,0.0
318,15,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.54902036115527,0.04728950001299381,0.038275933110304756,6.12558290323754e-05,0.027450980618596077,0.0
319,1,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,58.18431532289833,1.0426758341491222,0.047536205329165304,0.0008518593416250999,0.03921568766236305,0.0
319,2,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,36.709804924204946,0.6355247516185045,0.04842982179974267,0.000838423155169531,0.03921568766236305,0.0
319,3,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,39.46666768472642,0.3737023863941431,0.03850406603387943,0.00036458769404306644,0.027450980618596077,0.0
319,4,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,161.08235594723374,91.84774948749691,0.17604629065271446,0.10038005408469608,0.08627451211214066,0.0
319,5,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,74.85098217148334,21.835063277743757,0.08879120067791618,0.025901617174073258,0.05882352963089943,0.0
319,6,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,42.50196186453104,8.092272128909826,0.06714369962801112,0.012784000203649015,0.0470588244497776,0.0
319,7,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,31.286275303922594,0.05305651109665632,0.041220389069726734,6.990317667543653e-05,0.03921568766236305,0.0
319,8,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,131.06274847500026,60.57785374112427,0.14292557085605262,0.06606090920515188,0.08627451211214066,0.0
319,9,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,42.203922719694674,1.862745019607246,0.05210360829591935,0.0022996852093916617,0.03921568766236305,0.0
319,10,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,28.54509885329753,0.03806228004395962,0.040147818359068256,5.353344591274208e-05,0.03921568766236305,0.0
319,11,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,23.36470654141158,0.25605535972863436,0.04271427155651111,0.00046810851869951434,0.03921568766236305,0.0
319,12,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,37.58823634404689,0.21683965623378754,0.042233973420277404,0.00024364006318403094,0.03921568766236305,0.0
319,13,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,35.32941271085292,1.0230679707601666,0.05257353081972161,0.0015224225755359623,0.03921568766236305,0.0
319,14,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,67.25098167359829,34.77277932781726,0.10657841786624135,0.05510741573346634,0.0470588244497776,0.0
320,1,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,53.67843286506832,3.0772778056561947,0.05997590264253443,0.0034382992241968656,0.0470588244497776,0.0
320,2,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,62.56470729317516,17.461360887624323,0.07360553799197078,0.020542777514852145,0.0470588244497776,0.0
320,3,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,37.16078528854996,0.0830449741333723,0.03765023838758861,8.41387782506305e-05,0.027450980618596077,0.0
320,4,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,49.60784448403865,0.4509803466498852,0.04204054617291411,0.00038218673444905525,0.03921568766236305,0.0
320,5,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,45.44313851930201,0.22260667104274035,0.03053974362856318,0.00014960125742119647,0.019607843831181526,0.0
320,6,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,34.07058912795037,0.0,0.03226381546207421,0.0,0.027450980618596077,0.0
320,7,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,43.313726593740284,0.13379468023777008,0.044152626497186834,0.0001363860145135271,0.03921568766236305,0.0
320,8,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,26.329412463121116,0.2756631812080741,0.04267327789808933,0.00044677987229833725,0.03921568766236305,0.0
320,9,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,88.07843329571187,27.027681037783623,0.08293637786790195,0.025449793820888533,0.0470588244497776,0.0
320,10,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,37.53725587576628,0.906574310734868,0.0410692077415386,0.0009918756134954792,0.027450980618596077,0.0
320,11,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,38.36078535858542,0.6666666138917208,0.040084415212732934,0.0006966213311303247,0.027450980618596077,0.0
321,1,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,33.90196170285344,0.3298730943351984,0.04149566915893934,0.00040376143737478384,0.027450980618596077,0.0
321,2,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,50.52941299509257,8.461361093446612,0.05788019816161807,0.009692280748507002,0.03921568766236305,0.0
321,3,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,40.13725599180907,4.741637831553817,0.05172326803068179,0.006110358030352856,0.03921568766236305,0.0
321,4,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,39.000000967644155,0.8154555335640907,0.04942965902109525,0.0010335304607909895,0.03921568766236305,0.0
321,5,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,51.0352954948321,0.38292962685227394,0.04496501805712079,0.0003373829311473779,0.03921568766236305,0.0
321,6,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,31.19215771742165,0.07035754807293415,0.04226579636506999,9.53354309931357e-05,0.03921568766236305,0.0
321,7,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,49.87058959901333,0.7116493014618754,0.04889273490099346,0.000697695393590074,0.03921568766236305,0.0
321,8,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,148.3451008144766,83.82929571997374,0.17269511154188197,0.09758940130381111,0.08627451211214066,0.0
321,9,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,62.45490363705903,0.8085351279005408,0.03645937165035554,0.0004719994908934856,0.027450980618596077,0.0
321,10,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,24.584314377978444,0.1522491192445159,0.04390056138924722,0.00027187342722234984,0.03921568766236305,0.0
322,1,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,34.34902053233236,0.11418684013187885,0.043756714053926574,0.00014546094284315777,0.03921568766236305,0.0
322,2,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,22.247059403918684,0.0,0.03060118212368457,0.0,0.027450980618596077,0.0
322,3,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,55.95686423406005,7.429065496660769,0.06529389058816809,0.008668687860747688,0.0470588244497776,0.0
322,4,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,44.19607961922884,0.28950400929898024,0.04594187070605908,0.0003009397186060086,0.03921568766236305,0.0
322,5,nan,nan,nan,50ugmL,50ugmL,1,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,212.96079009678215,23.85121015831828,0.05751034029078643,0.006441050542348982,0.03921568766236305,0.0
323,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,36.133334272541106,0.9976931335404515,0.050892020102170574,0.0014052015965358472,0.0470588244497776,0.0
323,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,25.2313732476905,0.14302190020680428,0.026870472042268903,0.00015231299276549976,0.019607843831181526,0.0
323,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,86.21176706068218,2.362168285995722,0.03789528222447568,0.0010383157301080096,0.027450980618596077,0.0
323,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,36.57254995312542,0.0,0.027415704612537794,0.0,0.027450980618596077,0.0
323,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,50.56078531034291,17.36216831766069,0.07875511730583007,0.027043875884206682,0.0470588244497776,0.0
323,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,38.65882459748536,0.0530565120279789,0.021927864207308773,3.0094448115699885e-05,0.019607843831181526,0.0
323,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.41568670142442,0.0,0.026605651055793225,0.0,0.019607843831181526,0.0
323,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.988235832192004,0.07497115712612867,0.03400422652588281,0.00014172241422708633,0.019607843831181526,0.0
323,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,72.99608038924634,0.04498269408941269,0.023661614388734632,1.4581100191057597e-05,0.019607843831181526,0.0
324,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.203921871259809,0.0,0.026238692906931635,0.0,0.019607843831181526,0.0
324,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,30.972549807280302,0.008073817007243633,0.034761559828597424,9.06152301598612e-06,0.027450980618596077,0.0
324,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.16078546177596,0.5467128157615662,0.03198196228576221,0.0004247962826430196,0.027450980618596077,0.0
324,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,45.63921691849828,0.0,0.029986344887318186,0.0,0.027450980618596077,0.0
324,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,63.172550725750625,0.3171856878325343,0.02526902029030025,0.00012687427513301372,0.019607843831181526,0.0
324,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,29.12549098301679,0.0242214510217309,0.027322224186694923,2.2721811465038367e-05,0.019607843831181526,0.0
324,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,78.47843339852989,4.828142727725208,0.049827576760971354,0.003065487446174735,0.03921568766236305,0.0
324,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,25.333334002643824,0.19146481528878212,0.03186582893414317,0.0002408362456462668,0.027450980618596077,0.0
324,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.427451426163316,0.0,0.02187410309742119,0.0,0.019607843831181526,0.0
324,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,27.501961529254913,0.0,0.029764027629063758,0.0,0.027450980618596077,0.0
324,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,133.7960821520537,16.521337503567338,0.033923955920906114,0.004188980097253382,0.019607843831181526,0.0
324,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.772549527697265,0.0,0.028880845427226562,0.0,0.027450980618596077,0.0
324,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,89.24706134200096,3.386389624327421,0.04135637689620063,0.001569225961226794,0.019607843831181526,0.0
324,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.40000043436885,0.054209914058446884,0.02492401281818974,8.238588762681897e-05,0.019607843831181526,0.0
325,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.6156872715801,0.029988463036715984,0.0346688361950047,2.7639136439369572e-05,0.027450980618596077,0.0
325,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,29.64705960545689,0.031141865998506546,0.04284257168418625,4.5002696529633735e-05,0.03921568766236305,0.0
325,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,210.57255420833826,71.38754246756434,0.06304567491267613,0.0213735157088516,0.027450980618596077,0.0
325,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.807843951508403,0.25374853890389204,0.027177211275007926,0.0002393854140602755,0.019607843831181526,0.0
325,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,56.31764858961105,0.3241060972213745,0.0307746713604432,0.00017710715695157077,0.027450980618596077,0.0
325,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,35.047059764154255,0.10034601390361786,0.03456317530981682,9.896056597989927e-05,0.027450980618596077,0.0
325,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.79215787444264,0.029988463036715984,0.03181158070239279,2.5242814003969684e-05,0.027450980618596077,0.0
325,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,110.76863052975386,0.6239907313138247,0.0257721336737445,0.00014518164991014998,0.019607843831181526,0.0
325,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,12.18039246276021,0.04498269408941269,0.03107242975193931,0.00011475177063625686,0.027450980618596077,0.0
325,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,126.91372886765748,24.07727734465152,0.07663872516162891,0.014539418686383768,0.0470588244497776,0.0
325,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,92.76470839139074,18.633217323571444,0.08238428809182126,0.016548150376173573,0.05882352963089943,0.0
325,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,83.53333558235317,1.2387542519718409,0.03562189150633398,0.0005282534123547296,0.027450980618596077,0.0
326,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,25.596079123206437,0.15109571814537048,0.04316370847083716,0.00025479885016082714,0.03921568766236305,0.0
326,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,35.27843228261918,0.0772779630497098,0.049340464730935917,0.00010808106720239133,0.0470588244497776,0.0
326,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,62.77647224441171,4.196078171022236,0.05439902274212453,0.0036361162660504646,0.03921568766236305,0.0
326,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,174.4901989568025,112.1510942382738,0.24750382830752127,0.15907956629542383,0.13725490868091583,0.0
326,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,31.58823612704873,0.20876584574580193,0.04417935122664158,0.0002919802038402824,0.03921568766236305,0.0
326,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,41.94117761682719,0.30219143629074097,0.04476112872660319,0.0003225095371299263,0.03921568766236305,0.0
326,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.89804023876786,0.7162629440426826,0.05107552592825858,0.0009653139407583324,0.03921568766236305,0.0
326,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.305883418768644,0.6020760657265782,0.046632354273460803,0.0007525950821582228,0.03921568766236305,0.0
326,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,26.52156932745129,0.0968858040869236,0.04487575182309863,0.0001639353707054545,0.03921568766236305,0.0
327,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.10588326212019,0.4106112699955702,0.03178553892089486,0.0003826759273024885,0.019607843831181526,0.0
327,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,30.619608633220196,0.24452131800353527,0.047993116979968956,0.00038326225392403646,0.03921568766236305,0.0
327,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,226.96471158787608,111.19146295823157,0.17553341963486163,0.08599494428324174,0.11764705926179886,0.0
327,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,37.0823539448902,0.21914645936340094,0.04332050694496519,0.00025601221888247775,0.03921568766236305,0.0
327,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,43.74509923439473,0.0,0.026625136478633432,0.0,0.019607843831181526,0.0
327,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,29.560785095207393,0.05305651109665632,0.04122843109512886,7.399792342629892e-05,0.03921568766236305,0.0
327,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,48.14509934466332,0.32064587343484163,0.033503896551609826,0.00022313561129773252,0.027450980618596077,0.0
327,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,60.803923160769045,1.7704728236421943,0.04422103502601385,0.0012876165990125049,0.03921568766236305,0.0
327,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.996079196222126,0.0,0.02973956840638167,0.0,0.027450980618596077,0.0
327,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,18.294118145480752,0.0,0.03170557737518328,0.0,0.027450980618596077,0.0
328,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,11.831372873857617,0.9215685948729515,0.02306310501726631,0.0017964300094989308,0.019607843831181526,0.0
328,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,7.729411976411939,0.0,0.01655120337561443,0.0,0.007843137718737125,0.0
328,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.2901964308694,0.0,0.02394629987544036,0.0,0.019607843831181526,0.0
328,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.082353331148624,0.0,0.021100569888949393,0.0,0.019607843831181526,0.0
328,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.470588508993387,0.0,0.02113970649328881,0.0,0.019607843831181526,0.0
328,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.37254948168993,0.09919261187314987,0.0191491806803391,0.00011601475072883026,0.019607843831181526,0.0
328,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,25.05882422439754,0.031141865998506546,0.029036876273925306,3.608559211877931e-05,0.027450980618596077,0.0
328,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.631372808478773,0.0,0.020119750136314157,0.0,0.019607843831181526,0.0
328,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.898039438761771,0.0,0.013089258897081159,0.0,0.007843137718737125,0.0
328,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,51.44706024881452,8.81891554966569,0.0685960803317527,0.011758554066220919,0.0470588244497776,0.0
328,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.121568884700537,0.0,0.020544074064640847,0.0,0.019607843831181526,0.0
328,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,3.8627452179789543,0.0,0.014201269183746156,0.0,0.007843137718737125,0.0
328,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,9.352941465564072,0.0,0.01590636303667359,0.0,0.007843137718737125,0.0
328,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,51.19607980363071,13.585928467102349,0.0525087997985956,0.01393428560728446,0.027450980618596077,0.0
328,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,2.6862746067345142,0.0,0.010213971888724388,0.0,0.007843137718737125,0.0
